,open-1,open-2,open-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190618,3.94,3.97,3.97,0.5076,-0.5051,-0.5025,522110.87,660446.39,629121.64,0.358622371,0.3286576805,0.348216985,0.5957634937999999,0.58516584765,0.6575006126999998,0.2525
20190619,3.96,3.94,3.97,0.2525,0.5076,-0.5051,555303.53,522110.87,660446.39,0.3321236125,0.358622371,0.3286576805,0.6700494644999999,0.5957634937999999,0.58516584765,0.7557
20190620,4.01,3.96,3.94,0.7557,0.2525,0.5076,1243848.78,555303.53,522110.87,0.28872203495000004,0.3321236125,0.358622371,0.7251659037499999,0.6700494644999999,0.5957634937999999,1.0
20190621,4.0,4.01,3.96,1.0,0.7557,0.2525,1623078.76,1243848.78,555303.53,0.34374878229999994,0.28872203495000004,0.3321236125,0.7630909568,0.7251659037499999,0.6700494644999999,-0.2475
20190624,4.04,4.0,4.01,-0.2475,1.0,0.7557,1114172.48,1623078.76,1243848.78,0.15597193825,0.2093871677,0.28196632104999997,0.74722347465,0.7335483306499999,0.7203999490499999,0.4963
20190625,4.03,4.04,4.0,0.4963,-0.2475,1.0,692161.18,1114172.48,1623078.76,0.12428812019999999,0.15597193825,0.2093871677,0.7593759486,0.74722347465,0.7335483306499999,-0.7407
20190626,4.04,4.03,4.04,-0.7407,0.4963,-0.2475,1013902.03,692161.18,1114172.48,0.10503634005,0.12428812019999999,0.15597193825,0.7672478084107143,0.7593759486,0.74722347465,-0.7772
20190627,3.88,4.04,4.03,-0.7772,-0.7407,0.4963,870464.55,1013902.03,692161.18,0.08233877279999999,0.10503634005,0.12428812019999999,0.771235924542857,0.7672478084107143,0.7593759486,0.0
20190628,3.84,3.88,4.04,0.0,-0.7772,-0.7407,914267.4,870464.55,1013902.03,0.19517904344999998,0.08233877279999999,0.10503634005,0.7674329954517857,0.771235924542857,0.7672478084107143,-0.5222
20190701,3.84,3.84,3.88,-0.5222,0.0,-0.7772,550181.73,914267.4,870464.55,0.12647509875,0.15377011649999997,0.17614379474999997,0.7876450158964285,0.7482550374589284,0.785353759292857,1.0499
20190702,3.85,3.84,3.84,1.0499,-0.5222,0.0,978426.44,550181.73,914267.4,0.11674624499999998,0.12647509875,0.15377011649999997,0.8313248456303571,0.7876450158964285,0.7482550374589284,0.0
20190703,3.85,3.85,3.84,0.0,1.0499,-0.5222,820786.09,978426.44,550181.73,0.24351646875,0.11674624499999998,0.12647509875,0.8581946463107142,0.8313248456303571,0.7876450158964285,0.5195
20190704,3.84,3.85,3.85,0.5195,0.0,1.0499,864437.61,820786.09,978426.44,0.22683548249999996,0.24351646875,0.11674624499999998,0.8597297537499998,0.8581946463107142,0.8313248456303571,0.0
20190705,3.87,3.84,3.85,0.0,0.5195,0.0,800335.05,864437.61,820786.09,0.26962531125,0.22683548249999996,0.24351646875,0.8474062927607142,0.8597297537499998,0.8581946463107142,-0.2584
20190708,3.87,3.87,3.84,-0.2584,0.0,0.5195,591111.92,800335.05,864437.61,0.286178426475,0.32975968537499994,0.24853855687499998,0.6488343192696429,0.7667379687839285,0.816928862817857,-1.8135
20190709,3.85,3.87,3.87,-1.8135,-0.2584,0.0,737987.33,591111.92,800335.05,0.262437804525,0.286178426475,0.32975968537499994,0.568653252819643,0.6488343192696429,0.7667379687839285,-0.5277
20190710,3.8,3.85,3.87,-0.5277,-1.8135,-0.2584,510247.72,737987.33,591111.92,0.23213093077500002,0.262437804525,0.286178426475,0.5319301425410714,0.568653252819643,0.6488343192696429,0.2653
20190711,3.78,3.8,3.85,0.2653,-0.5277,-1.8135,382793.49,510247.72,737987.33,0.19525780522499997,0.23213093077500002,0.262437804525,0.532232423380357,0.5319301425410714,0.568653252819643,-0.2646
